AX-183569142,7,1 -1 -1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 0 -1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 0 1 1 -1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 -1 1 -1
AX-183569734,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 1 1 1 -1 1 -1 -1 0 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 0 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183894512,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 0 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183866119,7,1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 1 -1 0 1 1 1 -1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 0 1 1 1 -1 1 1 1 1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1
AX-183580599,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183641160,7,1 1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 1 1 -1 -1 1 1 -1 0 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1
AX-183869262,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 0 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183570237,7,-1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 0 -1 1 1 -1 1 1 -1 -1 0 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1
AX-183874583,7,1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1
AX-183872139,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 0 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 0 1 -1 -1 1 1 1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 0 -1 0 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183572164,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 0 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1 1
AX-183629350,7,1 -1 1 -1 -1 1 -1 0 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 0 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 0 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183569642,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 0 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183580337,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1
AX-183865269,7,1 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 1 1 0 1 -1 -1 -1 1
AX-183582058,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 0 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 0 1 -1 1 1 1 1 1 -1 -1 1 1 -1 0 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183875432,7,1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 0 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183888848,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 0 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183580238,7,1 -1 1 -1 -1 -1 -1 0 0 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 -1 -1 -1 0 -1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 0 1 -1 1 1 1 -1 -1 -1 1 -1 0 1 0 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1
AX-183569617,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 0 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183861601,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 0 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 0 1 1 -1 1 1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183572161,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 0 0 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 1 1 1 0 -1 1 1 1 1 -1 -1 1 1
AX-183864978,7,1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 0 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 1
AX-183862149,7,1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 0 -1 -1 -1 -1 1 -1 -1 0 -1 -1 1 1 -1 -1 1 0 1 0 1 1 1 1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 1 1 0 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 0 1 -1 -1 -1 -1 -1 -1 1 -1 -1 0 1 1 1 1 1 -1 0 -1 1 1 1 1 1 -1 -1 -1 1
AX-183885357,7,1 1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 1 0 -1 1 -1 -1 1 1 -1 -1 0 1 -1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 0 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 0 0 -1 -1 -1 -1 -1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 0 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183630229,7,1 1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 0 1 1 1 1 0 -1 0 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 0 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1
AX-183580180,7,1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 0 1 -1 1 0 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 0 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 0 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 0 1 -1 -1 -1 1 -1 -1 0 -1 1
AX-183572119,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 0 1 1 1 -1 -1 1 -1 1 1 0 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183621604,7,1 1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 0 -1 0 -1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1
AX-183569378,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 0 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 0 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183630422,7,1 1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 0 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 0 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1
AX-183627668|AX-183569335,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1
AX-183580390|AX-183629539|AX-183870269,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 0 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183574531,7,1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 0 -1 0 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 0 0 0 1 -1 -1 1 1 0 -1 1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 0 1 1 1 1 1 1 1 1 1 1 -1 1 0 1 1 1 1 1 -1 -1 0 1 1 -1 0 1 -1
AX-183861177,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 0 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183637424,7,1 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 0 -1 1 1 1 1 1 -1 -1 -1 1
AX-183579933,7,1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 1
AX-183886388,7,1 1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 0 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 0 1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 1
AX-183579964,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 0 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183580321,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 0 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183580144|AX-183628147|AX-183888413,7,1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1 0 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183631569,7,1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 0 -1 0 -1 1 -1 -1 1 1 1 1 1 1 1 0 1 1 1 1 -1 1 -1 0 -1 1 1 1 1 -1 1 1 1 0 -1 -1 -1 0 -1 1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 0 1 -1 -1 1 1 1 1 1 1 0 1 -1 1 1 -1 1 1 -1 -1 -1 1
AX-183867768,7,1 -1 1 -1 -1 -1 -1 1 0 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 0 1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 0 1 1 -1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1
AX-183580364|AX-183864040|AX-183580367,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183885358,7,1 1 0 0 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 0 -1 1 1 1 1 1 1 1 1 1 1 0 -1 -1 -1 -1 0 1 -1 -1 1 1 1 -1 0 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183871872|AX-183580589,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 0 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183860807,7,1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 0 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1
